UID,lon,lat
VNM-UNINHABITED-1357,12603151.346255627,935060.2761191996
VNM-UNINHABITED-1358,12122527.955188464,1389591.0882084803
VNM-UNINHABITED-1359,12032974.532182038,1490625.725639048
VNM-UNINHABITED-1360,11678203.321462823,2515303.3225276945
VNM-UNINHABITED-1361,11870255.482253112,2297189.077622424
VNM-UNINHABITED-1362,12167921.868320527,1683540.8820806001
VNM-UNINHABITED-1363,12096150.411071187,1093648.01190374
VNM-UNINHABITED-1364,11769499.495411512,2328923.235371845
VNM-UNINHABITED-1365,12109738.151322301,1512518.6414135958
VNM-UNINHABITED-1366,12474024.066332668,955684.6888324077
VNM-UNINHABITED-1367,11655955.338045236,1133762.516051357
VNM-UNINHABITED-1368,11478513.103532655,2462632.6497077486
VNM-UNINHABITED-1369,11700073.690743133,1072558.3855959957
VNM-UNINHABITED-1370,11822692.28479315,1038193.3598898207
VNM-UNINHABITED-1371,11837601.245360028,1099341.8607102023
VNM-UNINHABITED-1372,11980518.618836138,1212871.8182793902
VNM-UNINHABITED-1373,12133876.43347148,1506851.1641840069
VNM-UNINHABITED-1374,11982723.648969736,1447814.599587832
VNM-UNINHABITED-1375,11651087.106023397,983817.4116201364
VNM-UNINHABITED-1376,12085383.428783823,1528563.9810933096
VNM-UNINHABITED-1377,11870461.811507426,1122793.1427196562
VNM-UNINHABITED-1378,12098297.420476083,1358585.3183595277
VNM-UNINHABITED-1379,12167921.868320527,1411406.5490912586
VNM-UNINHABITED-1380,11501417.797350172,2519834.7577835647
VNM-UNINHABITED-1381,11722893.528345492,958628.271145747
VNM-UNINHABITED-1382,11569164.074838597,2515950.5964421798
VNM-UNINHABITED-1383,12059651.251187976,1213788.1480679465
VNM-UNINHABITED-1384,12006770.083881143,1320063.839933408
VNM-UNINHABITED-1385,12004749.153548524,1762849.9667855757
VNM-UNINHABITED-1386,12134796.580359291,1750392.0245252685
VNM-UNINHABITED-1387,11822388.020291787,1099037.3960543326
VNM-UNINHABITED-1388,11402056.590367146,2550940.188689095
VNM-UNINHABITED-1389,11699465.161740404,1125535.1766675485
VNM-UNINHABITED-1390,11740236.604923286,972283.1677098104
VNM-UNINHABITED-1391,12029593.119519448,1189666.3281735464
VNM-UNINHABITED-1392,12042839.736248255,1511284.7748627332
VNM-UNINHABITED-1393,12007816.30984123,1753505.8976250065
VNM-UNINHABITED-1394,12140624.177315436,1550371.700122379
VNM-UNINHABITED-1395,12077367.950480022,1493399.92438681
VNM-UNINHABITED-1396,11715591.180312738,1093557.4556120918
VNM-UNINHABITED-1397,11653216.957532953,1041537.3000302222
VNM-UNINHABITED-1398,11578063.625695843,1028771.047300049
VNM-UNINHABITED-1399,11991663.990154747,1373431.7258963063
VNM-UNINHABITED-1400,12146451.774271578,1283809.1775900195
VNM-UNINHABITED-1401,11515289.65416923,2493633.837383391
VNM-UNINHABITED-1402,11505040.14536829,1044273.4620987326
VNM-UNINHABITED-1403,12110663.01420351,1536590.2060911013
VNM-UNINHABITED-1404,12029275.080657205,1410906.9319531363
VNM-UNINHABITED-1405,11644975.385361359,2472960.1877348553
VNM-UNINHABITED-1406,12739333.085651811,1169221.7698703278
VNM-UNINHABITED-1407,12003687.20761045,1275966.275991999
VNM-UNINHABITED-1408,11699817.609994844,2368674.1540922453
VNM-UNINHABITED-1409,12674922.803504968,1142082.3983918848
VNM-UNINHABITED-1410,11585670.238229964,1162725.4998608085
VNM-UNINHABITED-1411,11809304.646733098,1059477.8456711555
VNM-UNINHABITED-1412,12148292.068047203,1748523.8960686382
VNM-UNINHABITED-1413,11620052.126884189,1108172.417677427
VNM-UNINHABITED-1414,12135410.011617836,1343247.667650192
VNM-UNINHABITED-1415,12126821.973998256,1664296.7123423284
VNM-UNINHABITED-1416,11639829.319472898,1040625.2882503131
VNM-UNINHABITED-1417,12071919.876358803,1780925.653687648
VNM-UNINHABITED-1418,11610011.398339149,1028467.138896571
VNM-UNINHABITED-1419,11873808.721022438,1047313.8656175246
VNM-UNINHABITED-1420,12042168.460319545,1251685.0016263863
VNM-UNINHABITED-1421,11698552.368236307,920114.4232637421
VNM-UNINHABITED-1422,11450769.389894538,2532788.39160599
VNM-UNINHABITED-1423,12053938.090822753,1443506.2707718136
VNM-UNINHABITED-1424,12144918.196125224,1504692.3796294346
VNM-UNINHABITED-1425,11418831.859078567,2551264.5059719626
VNM-UNINHABITED-1426,12104125.017432224,1361960.6374581412
VNM-UNINHABITED-1427,11975633.03354714,1353791.336483844
VNM-UNINHABITED-1428,11987039.675748706,1384177.9798579535
VNM-UNINHABITED-1429,11486578.136566993,2393723.839278199
VNM-UNINHABITED-1430,12121914.523929924,1489893.8308350015
VNM-UNINHABITED-1431,12179270.346603543,1403415.9160128261
VNM-UNINHABITED-1432,12686271.281787984,1136291.2653253223
VNM-UNINHABITED-1433,11625296.704757577,2460051.727363084
VNM-UNINHABITED-1434,11981798.786088528,1465670.3335440583
VNM-UNINHABITED-1435,12035440.833198592,1656347.1673532357
VNM-UNINHABITED-1436,12012010.973541323,1420129.4456075411
VNM-UNINHABITED-1437,12104431.733061496,1255048.9082020794
VNM-UNINHABITED-1438,12108813.288441092,1537207.7067536246
VNM-UNINHABITED-1439,12425562.996907901,988157.9870885484
VNM-UNINHABITED-1440,11697943.83923358,1126144.545489335
VNM-UNINHABITED-1441,12103511.586173683,1339874.4144746268
VNM-UNINHABITED-1442,11758492.475005176,997176.8435271434
VNM-UNINHABITED-1443,12101364.57676879,1142692.0454623462
VNM-UNINHABITED-1444,12064728.15777018,1604910.892913966
VNM-UNINHABITED-1445,12118233.936378676,1624613.4379873532
VNM-UNINHABITED-1446,11497433.532834169,1056132.3723113514
VNM-UNINHABITED-1447,11498191.784136437,2423636.9844587864
VNM-UNINHABITED-1448,12683817.556753818,1121360.5032631045
VNM-UNINHABITED-1449,11944804.270840209,1311178.1411936174
VNM-UNINHABITED-1450,11577551.709194306,2476188.8094915412
VNM-UNINHABITED-1451,11484319.927317377,2567488.379107303
VNM-UNINHABITED-1452,11665691.802088909,1041537.3000302222
VNM-UNINHABITED-1453,11708593.096781347,1066169.6599174282
VNM-UNINHABITED-1454,12142464.47109106,1225397.1413764781
VNM-UNINHABITED-1455,12545182.092323469,1006074.6470021871
VNM-UNINHABITED-1456,12006153.508627005,1551723.054987562
VNM-UNINHABITED-1457,12101722.673018498,1500490.8054738871
VNM-UNINHABITED-1458,12139704.030427624,1483113.7990688677
VNM-UNINHABITED-1459,11995055.15405251,1629376.660947938
VNM-UNINHABITED-1460,11581106.270709492,1100255.2695640791
VNM-UNINHABITED-1461,12001529.194220966,1667205.52222812
VNM-UNINHABITED-1462,12145224.911754496,1681988.3796564844
VNM-UNINHABITED-1463,12046230.900146019,1630306.2012537678
VNM-UNINHABITED-1464,11873140.535023283,2279296.334062458
VNM-UNINHABITED-1465,12094310.117295563,1721452.3919705027
VNM-UNINHABITED-1466,11988542.64583012,2285045.6903274087
VNM-UNINHABITED-1467,12053938.090822753,1290658.6770453001
VNM-UNINHABITED-1468,12037874.441509757,1684782.9542148518
VNM-UNINHABITED-1469,12120219.930642657,1438583.2591767106
VNM-UNINHABITED-1470,11641104.169504877,2451343.945945271
VNM-UNINHABITED-1471,11627963.003919672,1038801.3279400715
VNM-UNINHABITED-1472,12094003.401666291,1089995.1538024158
VNM-UNINHABITED-1473,11989814.264392331,1662241.1183490725
VNM-UNINHABITED-1474,11665083.273086179,1073775.4064159691
VNM-UNINHABITED-1475,11984265.087105082,1714727.9850695496
VNM-UNINHABITED-1476,12172829.318388857,1400343.173397958
VNM-UNINHABITED-1477,11995854.400299672,1243735.3143887608
VNM-UNINHABITED-1478,12034824.257944454,1668446.7774222922
VNM-UNINHABITED-1479,11995671.729306648,1637433.804500273
VNM-UNINHABITED-1480,12048609.48853423,1272179.6156984926
VNM-UNINHABITED-1481,12154733.096261889,1307080.9804784292
VNM-UNINHABITED-1482,11739932.340421923,934666.8475708535
VNM-UNINHABITED-1483,11776330.986513102,2433237.082326075
VNM-UNINHABITED-1484,12167615.152691256,1450777.091355211
VNM-UNINHABITED-1485,12006770.083881143,1582323.8339984496
VNM-UNINHABITED-1486,11800176.711692154,999606.2957683816
VNM-UNINHABITED-1487,12005536.933372866,1461975.121830424
VNM-UNINHABITED-1488,11798959.653686695,935879.7666721635
VNM-UNINHABITED-1489,11591755.528257262,968034.5066306798
VNM-UNINHABITED-1490,12095248.632850043,1474602.4273431124
VNM-UNINHABITED-1491,12169455.446466882,1258107.3041894743
VNM-UNINHABITED-1492,12167308.437061984,1687888.4078789246
VNM-UNINHABITED-1493,11614575.36585962,1155711.2550729243
VNM-UNINHABITED-1494,12044928.900982983,1115877.264945624
VNM-UNINHABITED-1495,12095843.695441917,1307999.9544994032
VNM-UNINHABITED-1496,12027733.642521858,1640533.3862100425
VNM-UNINHABITED-1497,12016404.347460808,1756931.6290506702
VNM-UNINHABITED-1498,12720623.432266299,1090908.3350876905
VNM-UNINHABITED-1499,12144611.480495954,1516105.0210231678
VNM-UNINHABITED-1500,11901192.526145272,1101473.1827971973
VNM-UNINHABITED-1501,11536258.740058504,2392438.3842932563
VNM-UNINHABITED-1502,11991748.260019202,2275145.126325594
VNM-UNINHABITED-1503,11999121.172654081,2269079.6393046346
VNM-UNINHABITED-1504,12665107.903368305,1139034.3177861846
VNM-UNINHABITED-1505,12165468.143286362,1378535.8546643946
VNM-UNINHABITED-1506,12170068.877725422,1333129.015100766
VNM-UNINHABITED-1507,11639168.561576635,2421705.5739875957
VNM-UNINHABITED-1508,12091549.18132521,1551105.2205070276
VNM-UNINHABITED-1509,12159333.830700949,1384370.051030992
VNM-UNINHABITED-1510,12005536.933372866,1686141.4018580387
VNM-UNINHABITED-1511,11625619.30607895,2456826.1142421737
VNM-UNINHABITED-1512,12042168.460319545,1724873.5446434189
VNM-UNINHABITED-1513,11564002.45369662,2503333.191457037
VNM-UNINHABITED-1514,12095248.632850043,1488468.2070033704
VNM-UNINHABITED-1515,11497546.58149369,2534408.293353756
VNM-UNINHABITED-1516,11838199.340362325,2288240.5466805478
VNM-UNINHABITED-1517,11648348.725511115,1124925.8180140767
VNM-UNINHABITED-1518,11618522.077008735,2389225.1529474347
VNM-UNINHABITED-1519,11648044.461009752,1166385.6575216549
VNM-UNINHABITED-1520,12095230.264183374,1202183.126646703
VNM-UNINHABITED-1521,11743633.721784499,2419714.2809444256
VNM-UNINHABITED-1522,11539162.151950864,2392117.035058086
VNM-UNINHABITED-1523,12064558.701256305,1274627.5964033944
VNM-UNINHABITED-1524,11635619.947041526,2500746.159114627
VNM-UNINHABITED-1525,12052396.652687404,1316080.2842711867
VNM-UNINHABITED-1526,11983956.799478013,1437352.6380649349
VNM-UNINHABITED-1527,12037261.010251217,1700624.8653185428
VNM-UNINHABITED-1528,12608672.2275825,909899.4885876429
VNM-UNINHABITED-1529,12108419.036242014,1102781.714203523
VNM-UNINHABITED-1530,12178963.63097427,1396963.5259254305
VNM-UNINHABITED-1531,11613966.83685689,1060390.29758956
VNM-UNINHABITED-1532,11567718.63264944,1092339.7997642346
VNM-UNINHABITED-1533,12063803.29488897,1517763.1947857605
VNM-UNINHABITED-1534,12079894.482719839,1765030.7799672892
VNM-UNINHABITED-1535,12634436.340441238,994230.557588961
VNM-UNINHABITED-1536,12124674.96459336,1449853.72764862
VNM-UNINHABITED-1537,12109952.614388367,1193634.5765829864
VNM-UNINHABITED-1538,11472788.10822362,1051570.8269950906
VNM-UNINHABITED-1539,12185711.374818226,1497292.1157903383
VNM-UNINHABITED-1540,11619443.597881459,985638.8989176583
VNM-UNINHABITED-1541,12437524.90644946,958415.1293550103
VNM-UNINHABITED-1542,11643480.493489277,1011451.942283722
VNM-UNINHABITED-1543,11648348.725511115,1113959.0945016164
VNM-UNINHABITED-1544,12173442.749647398,1627091.824906283
VNM-UNINHABITED-1545,11727761.76036733,1122488.4849687098
VNM-UNINHABITED-1546,12137863.736652,1639797.3412533759
VNM-UNINHABITED-1547,12005228.645745797,1631855.5104261795
VNM-UNINHABITED-1548,11592668.321761355,1089600.218190024
VNM-UNINHABITED-1549,11896628.5586248,1071645.6453708853
VNM-UNINHABITED-1550,11629490.521935431,2488786.219465806
VNM-UNINHABITED-1551,11607881.546829596,1050962.6612750664
VNM-UNINHABITED-1552,11632393.933827793,2468763.881699607
VNM-UNINHABITED-1553,11640136.365540756,2497836.2156691775
VNM-UNINHABITED-1554,11610619.927341878,999909.9874064788
VNM-UNINHABITED-1555,12147065.20553012,1182341.5258082107
VNM-UNINHABITED-1556,12098948.084374875,1582633.1138222401
VNM-UNINHABITED-1557,12532913.46715264,988765.2040624522
VNM-UNINHABITED-1558,11730490.703609277,2396556.436906201
VNM-UNINHABITED-1559,11644007.581397237,2418808.855630613
VNM-UNINHABITED-1560,11634652.143077407,2436840.6445090016
VNM-UNINHABITED-1561,11753571.125770643,2449026.889358308
VNM-UNINHABITED-1562,11583844.651221775,1046705.7660653975
VNM-UNINHABITED-1563,11644089.022492006,1016920.3284850533
VNM-UNINHABITED-1564,11999062.89320441,1706024.1836850527
VNM-UNINHABITED-1565,11997521.455069065,1438890.922681952
VNM-UNINHABITED-1566,12081428.060866194,1197297.9805002022
VNM-UNINHABITED-1567,11520253.37043653,1078339.5798113672
VNM-UNINHABITED-1568,11431413.31061213,2471346.103266989
VNM-UNINHABITED-1569,12138170.45228127,1743231.6595928548
VNM-UNINHABITED-1570,12030206.55077799,1172577.5186920248
VNM-UNINHABITED-1571,11506902.019813519,2476188.8094915412
VNM-UNINHABITED-1572,12160867.408847302,1562112.6798510677
VNM-UNINHABITED-1573,12709888.385241825,991497.7905497955
VNM-UNINHABITED-1574,12134183.14910075,1609748.144831611
VNM-UNINHABITED-1575,12041606.585739978,1270152.3834924137
VNM-UNINHABITED-1576,12117927.220749404,1531843.7805595775
VNM-UNINHABITED-1577,11613037.854545385,2579504.200841869
VNM-UNINHABITED-1578,12113019.770681074,1770327.8789771546
VNM-UNINHABITED-1579,11612392.651902638,2493310.6202162723
VNM-UNINHABITED-1580,12147678.636788663,1178374.5687594293
VNM-UNINHABITED-1581,12001685.664005347,2287921.0362737514
VNM-UNINHABITED-1582,12072533.307617344,1126844.562034314
VNM-UNINHABITED-1583,12015402.137439085,1506041.4608329148
VNM-UNINHABITED-1584,11457866.618964754,2486201.3830079986
VNM-UNINHABITED-1585,12751908.42645191,1007289.6193032805
VNM-UNINHABITED-1586,12644251.240577899,1020656.717137306
VNM-UNINHABITED-1587,12190005.393628016,1373623.7281890903
VNM-UNINHABITED-1588,12011394.398287185,1712551.7429433896
VNM-UNINHABITED-1589,12099564.659629013,1373738.708306137
VNM-UNINHABITED-1590,11965459.541853853,1684278.2146300718
VNM-UNINHABITED-1591,12115473.49571524,1680435.9746338078
VNM-UNINHABITED-1592,12123141.386447007,1093039.1775812781
VNM-UNINHABITED-1593,12049836.351051312,1244346.760904199
VNM-UNINHABITED-1594,11728978.81837279,1052787.1868665991
VNM-UNINHABITED-1595,11832733.01333819,1009021.7853002845
VNM-UNINHABITED-1596,11979949.06032611,1564391.8175799772
VNM-UNINHABITED-1597,11888413.41708795,1078339.5798113672
VNM-UNINHABITED-1598,12130809.277178774,1243735.3143887608
VNM-UNINHABITED-1599,11700462.812637592,2357766.00671929
VNM-UNINHABITED-1600,11684556.201173525,958931.6656912059
VNM-UNINHABITED-1601,11511418.438312748,2421383.692854376
VNM-UNINHABITED-1602,12601004.336850733,908990.3281497577
VNM-UNINHABITED-1603,12087849.729800377,1420129.4456075411
VNM-UNINHABITED-1604,11527548.50438142,2460696.92193944
VNM-UNINHABITED-1605,11814477.143256303,995354.8485389587
VNM-UNINHABITED-1606,12744853.966978684,1079951.615873998
VNM-UNINHABITED-1607,12116086.92697378,1265754.5453063387
VNM-UNINHABITED-1608,12177430.052827917,1640107.311263295
VNM-UNINHABITED-1609,12158106.968183864,1353983.2142959023
VNM-UNINHABITED-1610,12135410.011617836,1358892.150048539
VNM-UNINHABITED-1611,12585361.839757927,904444.8007583366
VNM-UNINHABITED-1612,11998614.840963108,1755685.8513762685
VNM-UNINHABITED-1613,12188471.815481663,1412636.0704548706
VNM-UNINHABITED-1614,11567873.669553103,2408513.264711479
VNM-UNINHABITED-1615,11493030.162994461,2558076.6178069864
VNM-UNINHABITED-1616,11561937.607123509,1118223.5422957446
VNM-UNINHABITED-1617,11567718.63264944,1082904.3002650705
VNM-UNINHABITED-1618,12082348.207754005,1187529.7676699879
VNM-UNINHABITED-1619,11837558.21752451,2270356.420103808
VNM-UNINHABITED-1620,12766324.061027631,1171967.3586939056
VNM-UNINHABITED-1621,11979949.06032611,1401380.049451321
VNM-UNINHABITED-1622,11538839.550629491,2513038.0578128067
VNM-UNINHABITED-1623,12461448.725532573,951741.0259447512
VNM-UNINHABITED-1624,12178963.63097427,1473562.9097604833
VNM-UNINHABITED-1625,12172215.887130316,1503767.2380707846
VNM-UNINHABITED-1626,12031740.128924344,1733584.1223324682
VNM-UNINHABITED-1627,12001068.565997273,1724873.5446434189
VNM-UNINHABITED-1628,11549807.995556189,2500746.159114627
VNM-UNINHABITED-1629,12109121.576068163,1419821.9815211035
VNM-UNINHABITED-1630,11663561.950579356,1166995.720701775
VNM-UNINHABITED-1631,11486900.737888366,2414947.3051563436
VNM-UNINHABITED-1632,12056890.810524538,1208901.3414481794
VNM-UNINHABITED-1633,12172522.602759587,1538327.1021990166
VNM-UNINHABITED-1634,11405927.806223629,2525015.0226484993
VNM-UNINHABITED-1635,11815998.465763126,1029378.8710547148
VNM-UNINHABITED-1636,11503823.08736283,1054611.7978376807
VNM-UNINHABITED-1637,11862550.934471939,1095079.5809349385
VNM-UNINHABITED-1638,11999371.18083148,1374045.6938500036
VNM-UNINHABITED-1639,12127435.405256797,1582826.5552571688
VNM-UNINHABITED-1640,11773097.171070687,1079252.4800605385
VNM-UNINHABITED-1641,12132956.28658367,1213482.7020554505
VNM-UNINHABITED-1642,11574648.297301944,2565540.6832609437
VNM-UNINHABITED-1643,12076213.895168591,1699071.2849975156
VNM-UNINHABITED-1644,12161480.840105843,1223869.413914596
VNM-UNINHABITED-1645,11979291.756319055,1786850.0260664513
VNM-UNINHABITED-1646,12451940.54102518,977229.5954616251
VNM-UNINHABITED-1647,11983340.224223875,1399843.7441780926
VNM-UNINHABITED-1648,12047689.341646418,1774379.4051050795
VNM-UNINHABITED-1649,11534553.802000675,1051570.8269950906
VNM-UNINHABITED-1650,11986731.388121638,1415825.243504119
VNM-UNINHABITED-1651,12145531.627383767,1450161.512230609
VNM-UNINHABITED-1652,12024992.385080388,1705596.9852925676
VNM-UNINHABITED-1653,11494320.568279956,2487493.7526095174
VNM-UNINHABITED-1654,12621860.999641139,908990.3281497577
VNM-UNINHABITED-1655,11776748.345087064,995658.5087712484
VNM-UNINHABITED-1656,11689120.168693999,958324.8787531786
VNM-UNINHABITED-1657,12015149.243599478,2281531.983450261
VNM-UNINHABITED-1658,11490126.7511021,2492987.409144573
VNM-UNINHABITED-1659,12061491.544963598,1164036.2417798573
VNM-UNINHABITED-1660,12132956.28658367,1370554.0567238666
VNM-UNINHABITED-1661,12047464.050654296,1370362.074006536
VNM-UNINHABITED-1662,11686381.788181715,948920.7785894438
VNM-UNINHABITED-1663,12029593.119519448,1147874.4632087178
VNM-UNINHABITED-1664,12054862.953703959,1374966.6692932546
VNM-UNINHABITED-1665,12067194.458786733,1330791.3258395838
VNM-UNINHABITED-1666,12065961.308278456,1530724.6536722756
VNM-UNINHABITED-1667,11536581.341379877,2462310.0134034767
VNM-UNINHABITED-1668,12073360.211328119,1661000.1713534489
VNM-UNINHABITED-1669,12067932.573178284,1188140.2000755474
VNM-UNINHABITED-1670,12030206.55077799,1817119.045761365
VNM-UNINHABITED-1671,12041606.585739978,1519305.9020462325
VNM-UNINHABITED-1672,12041298.29811291,1298007.4074456375
VNM-UNINHABITED-1673,11579584.94820267,969551.8365576109
VNM-UNINHABITED-1674,11976557.89642835,1620392.8478546324
VNM-UNINHABITED-1675,11768533.203550214,946797.5561963001
VNM-UNINHABITED-1676,11861600.3239426,2294951.538967073
VNM-UNINHABITED-1677,12064558.701256305,1146655.0034670623
VNM-UNINHABITED-1678,12172829.318388857,1335581.7171718357
VNM-UNINHABITED-1679,12734425.63558348,1095170.1408987292
VNM-UNINHABITED-1680,11943262.83270486,1357779.7613295102
VNM-UNINHABITED-1681,12160560.69321803,1433238.2695121814
VNM-UNINHABITED-1682,11714678.386808645,1148088.6435613558
VNM-UNINHABITED-1683,12128968.98340315,1653439.6178635848
VNM-UNINHABITED-1684,11649491.803860586,2400474.0037064515
VNM-UNINHABITED-1685,11703116.335756782,1184386.9823728178
VNM-UNINHABITED-1686,12712342.110275991,1093648.01190374
VNM-UNINHABITED-1687,11636265.149684273,2544455.157387617
VNM-UNINHABITED-1688,11561744.244447006,2567813.017174924
VNM-UNINHABITED-1689,11625224.62340739,1037585.4011900376
VNM-UNINHABITED-1690,12707434.66020766,973587.4323080424
VNM-UNINHABITED-1691,12032046.844553612,1807753.265142191
VNM-UNINHABITED-1692,12024378.953821845,1216231.8152508263
VNM-UNINHABITED-1693,11687903.110688541,938608.957587461
VNM-UNINHABITED-1694,11742062.191931475,1221334.3116835388
VNM-UNINHABITED-1695,12050238.639297921,1590056.925409249
VNM-UNINHABITED-1696,12700686.916363705,1002126.2368377678
VNM-UNINHABITED-1697,11985119.353275198,1205542.0688195429
VNM-UNINHABITED-1698,12004612.070491659,1524860.3712582104
VNM-UNINHABITED-1699,12091242.961002856,1304630.5138624273
VNM-UNINHABITED-1700,11652717.817074321,2389867.7528327303
VNM-UNINHABITED-1701,12077747.473314945,1717720.7768428312
VNM-UNINHABITED-1702,11975324.745920073,1534429.0650066687
VNM-UNINHABITED-1703,12152279.371227723,1418784.4530546293
VNM-UNINHABITED-1704,11889021.94609068,1144125.527294742
VNM-UNINHABITED-1705,12164854.71202782,1530917.7186670874
VNM-UNINHABITED-1706,12190618.824886557,1319029.737270287
VNM-UNINHABITED-1707,11594004.376584351,2548670.1430728296
VNM-UNINHABITED-1708,11601424.20697594,2470054.9442625805
VNM-UNINHABITED-1709,11608490.075832326,1042449.3329188364
VNM-UNINHABITED-1710,11434961.92514724,2510126.017593669
VNM-UNINHABITED-1711,11416573.649828952,2526310.3362488956
VNM-UNINHABITED-1712,12086028.795305254,1133243.6731367349
VNM-UNINHABITED-1713,12117313.789490864,1525979.2562158173
VNM-UNINHABITED-1714,11703116.335756782,922539.4949934448
VNM-UNINHABITED-1715,11491956.771809604,1039409.3053464582
VNM-UNINHABITED-1716,11733238.521391895,1082599.9685003757
VNM-UNINHABITED-1717,11675945.11221321,2504626.854591975
VNM-UNINHABITED-1718,12073453.454505157,1182036.359229777
VNM-UNINHABITED-1719,12090016.098485772,1792463.9756373256
VNM-UNINHABITED-1720,11533032.726844769,2439740.3412129693
VNM-UNINHABITED-1721,11686990.317184445,1024820.4184193471
VNM-UNINHABITED-1722,11693075.607211743,1149613.0357453204
VNM-UNINHABITED-1723,12664801.187739037,1140558.3258710988
VNM-UNINHABITED-1724,11771271.584062498,1093557.4556120918
VNM-UNINHABITED-1725,11746321.894950584,971676.1899581207
VNM-UNINHABITED-1726,11564675.987635791,1040321.2890111927
VNM-UNINHABITED-1727,12098910.851734623,1264224.9537294384
VNM-UNINHABITED-1728,12102030.960645568,1517763.1947857605
VNM-UNINHABITED-1729,12022492.75286168,1476758.8751429152
VNM-UNINHABITED-1730,12107192.17372493,1593963.1461092422
VNM-UNINHABITED-1731,11886283.565578397,1048530.0930340475
VNM-UNINHABITED-1732,12092782.331833487,1600268.1157456678
VNM-UNINHABITED-1733,12158413.683813136,1725495.6244336027
VNM-UNINHABITED-1734,11577874.31051568,2455213.532333296
VNM-UNINHABITED-1735,11580132.519765293,2420096.227178859
VNM-UNINHABITED-1736,11978715.909817835,1276272.2992780367
VNM-UNINHABITED-1737,11775531.287081607,1176758.171552158
VNM-UNINHABITED-1738,12102030.960645568,1421359.334427521
VNM-UNINHABITED-1739,12105045.164320037,1626782.0133969518
VNM-UNINHABITED-1740,12174362.89653521,1246181.168233031
VNM-UNINHABITED-1741,11994953.874208279,2265568.9419216258
VNM-UNINHABITED-1742,11769445.997054309,1233862.7847825103
VNM-UNINHABITED-1743,12708354.807095472,957504.963167827
VNM-UNINHABITED-1744,12159333.830700949,1285033.5863768267
VNM-UNINHABITED-1745,11421735.270970928,2585027.8953465917
VNM-UNINHABITED-1746,12201353.87191103,1443698.732041292
VNM-UNINHABITED-1747,11496578.777529567,2565865.283459278
VNM-UNINHABITED-1748,12572786.49895783,896263.9996726672
VNM-UNINHABITED-1749,12172522.602759587,1504383.995657118
VNM-UNINHABITED-1750,11987347.963375777,1301376.1431113402
VNM-UNINHABITED-1751,11516902.660776097,2590553.429662225
VNM-UNINHABITED-1752,12175283.043423023,1654990.3437749879
VNM-UNINHABITED-1753,11412702.43397247,2553859.2698868997
VNM-UNINHABITED-1754,11886283.553198505,2288240.5466805478
VNM-UNINHABITED-1755,12060264.682446517,1274933.6070139545
VNM-UNINHABITED-1756,12069660.759803288,1665343.7551833952
VNM-UNINHABITED-1757,12111179.47690545,1364415.650949515
VNM-UNINHABITED-1758,11645001.815996103,1016008.8794140897
VNM-UNINHABITED-1759,11983648.511850946,1710375.6955176918
VNM-UNINHABITED-1760,11475287.090318922,2416556.1817364986
VNM-UNINHABITED-1761,12061028.706245346,1545854.2031125547
VNM-UNINHABITED-1762,11749668.804465596,938608.957587461
VNM-UNINHABITED-1763,11517870.464740217,2425890.564827913
VNM-UNINHABITED-1764,11586907.147514135,2473928.7108406057
VNM-UNINHABITED-1765,12153812.949374076,1523818.9613339328
VNM-UNINHABITED-1766,11652304.164028857,1017224.1494172784
VNM-UNINHABITED-1767,12035749.120825661,1285454.349426446
VNM-UNINHABITED-1768,11618835.068878729,968034.5066306798
VNM-UNINHABITED-1769,11655955.338045236,1136505.3767680032
VNM-UNINHABITED-1770,12131729.424066585,1686025.0887990491
VNM-UNINHABITED-1771,11683339.143168068,1020262.4847399229
VNM-UNINHABITED-1772,11852814.470428266,1143211.0241200374
VNM-UNINHABITED-1773,11501095.196028797,2392759.739331932
VNM-UNINHABITED-1774,11581714.799712222,1058261.2765318202
VNM-UNINHABITED-1775,12169762.16209615,1444929.6252370635
VNM-UNINHABITED-1776,11595617.383191219,2448119.947747833
VNM-UNINHABITED-1777,12078601.100988299,1461667.2093065511
VNM-UNINHABITED-1778,11520128.673989832,2496543.0663372804
VNM-UNINHABITED-1779,11656868.131549329,1011451.942283722
VNM-UNINHABITED-1780,11624007.56540193,996265.8359526028
VNM-UNINHABITED-1781,12195219.559325617,1519190.3353377678
VNM-UNINHABITED-1782,12075209.937090535,1524860.3712582104
VNM-UNINHABITED-1783,12053210.22297329,1150618.3994859233
VNM-UNINHABITED-1784,11551743.60348443,2457148.6485876506
VNM-UNINHABITED-1785,12753442.004598264,1109176.6373317053
VNM-UNINHABITED-1786,12133569.71784221,1153362.5464556909
VNM-UNINHABITED-1787,11465609.050677717,2531816.5251006694
VNM-UNINHABITED-1788,12077367.950480022,1420436.912940653
VNM-UNINHABITED-1789,12448259.953473933,948101.0423206044
VNM-UNINHABITED-1790,12161480.840105843,1311982.4849693342
VNM-UNINHABITED-1791,11665621.869929258,2519187.3358726166
VNM-UNINHABITED-1792,11897237.08762753,1062823.6078912886
VNM-UNINHABITED-1793,11813260.08525084,1089295.8325355179
VNM-UNINHABITED-1794,11455608.40971514,2537972.624382388
VNM-UNINHABITED-1795,12466049.459971633,954471.2155398028
VNM-UNINHABITED-1796,12067502.746413803,1394928.1039967453
VNM-UNINHABITED-1797,12081375.689631922,1411521.6756950067
VNM-UNINHABITED-1798,12635663.202958321,912627.0801596649
