Unnamed: 0,UID,source,iso,country,region,subregion,name,giga_id_school,clean,class,ghsl_smod,rurban,dataset,geometry,filepath,c1_dist,c1_norm_dist,c1_prob
7965,OSM-VNM-NON_SCHOOL-00027576,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trạm Xăng dầu Đồng Tiến,,0,non_school,1,urban,train,POINT (11757755.753151245 2373867.99932583),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027576.jpeg,47562.87482214724,0.03229069219392998,3.0968360053968433e-09
5823,OSM-VNM-NON_SCHOOL-00015274,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Le Beaulieu,,0,non_school,1,urban,train,POINT (11783807.519623125 2394972.163211151),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015274.jpeg,41059.33891369676,0.02765395223933908,3.616082696171403e-09
1170,OSM-VNM-NON_SCHOOL-00019856,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nha Hang Samu,,0,non_school,1,urban,train,POINT (11609260.784449087 2575853.1787774926),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019856.jpeg,290977.4846004808,0.20583478614193448,4.858215676795066e-10
10950,OSM-VNM-NON_SCHOOL-00016342,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11763941.665935138 2214866.003686621),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016342.jpeg,148856.30268082707,0.10450852733796845,9.568499431243795e-10
10667,OSM-VNM-NON_SCHOOL-00020290,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Bodhi,,0,non_school,1,urban,train,POINT (11783178.453180652 2394480.460803061),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020290.jpeg,40921.683090974875,0.027555809588605453,3.6289617204165525e-09
3182,OSM-VNM-NON_SCHOOL-00007413,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe cây xăng,,0,non_school,1,urban,train,POINT (11837155.159195984 2351402.2422295264),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007413.jpeg,35104.25610611601,0.02340823563601739,4.271957086503875e-09
13287,OSM-VNM-NON_SCHOOL-00025045,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Milano Coffee,,0,non_school,1,urban,train,POINT (11875149.391959654 2363685.6080382187),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025045.jpeg,72541.24475257714,0.05009919013833061,1.9960198569940973e-09
4188,OSM-VNM-NON_SCHOOL-00027823,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11778152.04421286 2397355.138875817),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027823.jpeg,45953.816345927626,0.031143503060051845,3.2109097689210075e-09
13114,OSM-VNM-NON_SCHOOL-00014976,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Công an Phường Phả Lại,,0,non_school,1,urban,train,POINT (11834855.298516193 2405585.90246651),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014976.jpeg,56914.93414770768,0.038958306203131635,2.5668204812844855e-09
1895,OSM-VNM-NON_SCHOOL-00026795,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11797457.515584195 2302561.808741589),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026795.jpeg,56255.26283413918,0.038487989074176276,2.598186620830989e-09
7617,OSM-VNM-NON_SCHOOL-00022975,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Casa Espana,,0,non_school,1,urban,train,POINT (11776644.110390577 2394871.508009452),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022975.jpeg,44741.60657815187,0.030279249899507615,3.302557974079902e-09
7789,OSM-VNM-NON_SCHOOL-00018085,OSM,VNM,Viet Nam,Asia,South-eastern Asia,xe Hùng Cường...,,0,non_school,1,urban,train,POINT (11789143.953372773 1149152.9978521855),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018085.jpeg,1209487.819768235,0.8606929478756362,1.1618426614303274e-10
8467,OSM-VNM-NON_SCHOOL-00028244,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà thuốc hoahoa,,0,non_school,1,urban,train,POINT (11821665.497330062 2426430.7227075305),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028244.jpeg,70443.08687564694,0.04860329427553376,2.057452685457693e-09
10093,OSM-VNM-NON_SCHOOL-00023165,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11788205.196106914 2399101.426120543),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023165.jpeg,43081.182590199525,0.02909543937629731,3.4369296472217654e-09
12044,OSM-VNM-NON_SCHOOL-00027597,OSM,VNM,Viet Nam,Asia,South-eastern Asia,thịt chó,,0,non_school,1,urban,train,POINT (11782508.866443526 2391389.474993613),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027597.jpeg,38585.144147530926,0.025889958330607952,3.862461919475725e-09
10045,OSM-VNM-NON_SCHOOL-00020787,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11763955.692190977 2118044.9301346815),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020787.jpeg,243633.71650107813,0.1720807261601716,5.811166695324303e-10
8107,OSM-VNM-NON_SCHOOL-00006652,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11790152.396639869 2359256.9572842545),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006652.jpeg,12655.78117845287,0.00740344346112074,1.3507090006085601e-08
12427,OSM-VNM-NON_SCHOOL-00020182,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11876788.23750311 2375824.5186611624),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020182.jpeg,75985.4647045985,0.05255477007034664,1.9027574130931294e-09
6920,OSM-VNM-NON_SCHOOL-00009753,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà thờ họ Trần Duy tộc,,0,non_school,1,urban,train,POINT (11811720.1027031 2345106.346339564),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009753.jpeg,16151.33259985148,0.009895620511741133,1.0105377162134143e-08
6406,OSM-VNM-NON_SCHOOL-00004377,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11782735.624246273 2396698.1785396156),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004377.jpeg,43085.64438745727,0.0290986204448584,3.4365539212030496e-09
767,OSM-VNM-NON_SCHOOL-00025055,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bun Nem Bun Cha,,0,non_school,1,urban,train,POINT (11782842.490957435 2396423.9751574853),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025055.jpeg,42793.225131178384,0.028890138156428453,3.4613534088152585e-09
5183,OSM-VNM-NON_SCHOOL-00004127,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bưu điện Hà Đông,,0,non_school,1,urban,train,POINT (11852425.855623513 2373033.9466187186),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004127.jpeg,51702.83422468544,0.03524230427731842,2.837469918663748e-09
4046,OSM-VNM-NON_SCHOOL-00028414,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán Thịt Chó Nguyễn Du,,0,non_school,1,urban,train,POINT (11731549.697865127 2431662.010508985),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028414.jpeg,102070.59500467879,0.07115234031301008,1.4054207908633754e-09
3055,OSM-VNM-NON_SCHOOL-00019077,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11777723.130214836 2394275.936641228),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019077.jpeg,43630.9595631268,0.029487406591112503,3.3912435767087114e-09
12988,OSM-VNM-NON_SCHOOL-00015429,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11785826.632547133 2391235.899638225),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015429.jpeg,36812.92423787828,0.024626442148167785,4.060634399695827e-09
1258,OSM-VNM-NON_SCHOOL-00007481,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,2,urban,train,POINT (11781870.783122303 2395512.0616805297),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007481.jpeg,42458.80717312884,0.028651712609241695,3.4901570998503616e-09
3379,OSM-VNM-NON_SCHOOL-00007539,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11782654.69497647 2395309.4338470516),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007539.jpeg,41900.31077525368,0.028253528821379773,3.5393447244518313e-09
11134,OSM-VNM-NON_SCHOOL-00020264,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tịnh gia Ngọc Quang,,0,non_school,1,urban,train,POINT (11924045.921693144 1179637.4094394336),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020264.jpeg,1185145.8702108029,0.8433381901447031,1.1857518097931392e-10
1184,OSM-VNM-NON_SCHOOL-00024758,OSM,VNM,Viet Nam,Asia,South-eastern Asia,The Eastern & Oriental Tea House And Coffee Parlour,,0,non_school,1,urban,train,POINT (11780716.845280739 2399191.607913229),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024758.jpeg,46236.385683664776,0.03134496278237393,3.1902726734847954e-09
3118,OSM-VNM-NON_SCHOOL-00010990,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Skynet,,0,non_school,1,urban,train,POINT (11793095.127378987 2392237.1441772026),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010990.jpeg,35040.91752863484,0.023363077968402722,4.2802142013246046e-09
12595,OSM-VNM-NON_SCHOOL-00010488,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11788612.291484743 2398160.1511855093),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010488.jpeg,42057.72045479899,0.02836575511806843,3.525341658146135e-09
9885,OSM-VNM-NON_SCHOOL-00006651,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11784295.0989928 2377679.2638186407),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006651.jpeg,26597.564996382087,0.017343332619396065,5.765845593401897e-09
5607,OSM-VNM-NON_SCHOOL-00023053,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Long Tiên,,0,non_school,1,urban,train,POINT (11766074.21342026 2384989.5571575174),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023053.jpeg,45236.12924287916,0.030631823181222314,3.264545424442082e-09
3771,OSM-VNM-NON_SCHOOL-00018679,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11779289.61808928 2401163.3159451773),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018679.jpeg,48651.255204868314,0.0330666603560798,3.0241632253083008e-09
5639,OSM-VNM-NON_SCHOOL-00017975,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11785503.694704343 2397290.8492009994),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017975.jpeg,42409.540154173774,0.02861658735454206,3.4944410717694003e-09
4199,OSM-VNM-NON_SCHOOL-00025296,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12054002.74427401 1793606.703911497),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025296.jpeg,618291.8587942302,0.4391957851277416,2.276865623452626e-10
7014,OSM-VNM-NON_SCHOOL-00026781,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11796884.108887117 2302529.1793075427),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026781.jpeg,56344.95109973348,0.03855193293031747,2.593877159321504e-09
12004,OSM-VNM-NON_SCHOOL-00024166,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11751480.562135741 2478731.777683726),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024166.jpeg,130663.3347149789,0.09153772766109868,1.0924345729447953e-09
12574,OSM-VNM-NON_SCHOOL-00025032,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Linh,,0,non_school,1,urban,train,POINT (11877469.735425748 2375508.5830245437),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025032.jpeg,76578.77629671397,0.05297777558663957,1.8875646861151893e-09
4424,OSM-VNM-NON_SCHOOL-00022776,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà văn hóa thôn Gia Cát,,0,non_school,1,urban,train,POINT (11860366.274901796 2348560.378414936),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022776.jpeg,58439.633224894715,0.04004535073235995,2.4971432752244817e-09
10377,OSM-VNM-NON_SCHOOL-00013704,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,0,urban,train,POINT (11749286.232333222 2321244.8445849093),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013704.jpeg,65232.45747654479,0.044888340769704764,2.2277272137389746e-09
11458,OSM-VNM-NON_SCHOOL-00024394,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bưu Điện Vạn Phúc,,0,non_school,1,urban,train,POINT (11774795.761565443 2389481.2044561976),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024394.jpeg,41707.49203412028,0.02811605739451405,3.5566500941515127e-09
7513,OSM-VNM-NON_SCHOOL-00009722,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11764077.03043594 2116653.142228708),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009722.jpeg,244988.6084435621,0.17304670554312626,5.778727665654633e-10
5561,OSM-VNM-NON_SCHOOL-00020705,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà hàng Habit BBQ,,0,non_school,1,urban,train,POINT (11776259.278910903 2395829.1866290136),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020705.jpeg,45744.30724398209,0.030994132127452077,3.226384200763711e-09
4704,OSM-VNM-NON_SCHOOL-00012884,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11687276.934501227 2610696.7949336683),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012884.jpeg,277333.9230719227,0.19610751658381845,5.099191516267058e-10
1160,OSM-VNM-NON_SCHOOL-00014950,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà hàng dê Chính Thư,,0,non_school,1,urban,train,POINT (11792557.676877437 2302383.2374550616),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014950.jpeg,57104.67794660706,0.03909358532911439,2.5579382765071204e-09
7627,OSM-VNM-NON_SCHOOL-00019012,OSM,VNM,Viet Nam,Asia,South-eastern Asia,TPBank,,0,non_school,1,urban,train,POINT (11786560.784588913 2397627.5674644094),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019012.jpeg,42300.53738442247,0.028538873091903758,3.5039567912373505e-09
11716,OSM-VNM-NON_SCHOOL-00018761,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Agribank,,0,non_school,1,urban,train,POINT (11780953.287879182 2390578.449932094),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018761.jpeg,38752.307929015486,0.026009138880309052,3.844763127712138e-09
11183,OSM-VNM-NON_SCHOOL-00021394,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà thuốc Mỹ Nhung 2,,0,non_school,1,urban,train,POINT (11817860.263176274 2324125.0886538215),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021394.jpeg,37592.09060212122,0.025181954082477895,3.97105712330356e-09
894,OSM-VNM-NON_SCHOOL-00001953,OSM,VNM,Viet Nam,Asia,South-eastern Asia,chùa Khải Ân,,0,non_school,1,urban,train,POINT (11975496.899781872 1850904.8713411954),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001953.jpeg,536232.7734097303,0.3806912046663491,2.6267740699816684e-10
11221,OSM-VNM-NON_SCHOOL-00028292,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Song Liễu,,0,non_school,1,urban,train,POINT (11801691.886374991 2392162.2605360677),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028292.jpeg,33616.33057305384,0.02234740905402823,4.474745946869973e-09
11778,OSM-VNM-NON_SCHOOL-00020721,OSM,VNM,Viet Nam,Asia,South-eastern Asia,BacA Bank,,0,non_school,1,urban,train,POINT (11778977.589556584 2393435.6830483163),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020721.jpeg,42226.02523960587,0.02848574915381272,3.5104914265735246e-09
12770,OSM-VNM-NON_SCHOOL-00025065,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bánh xèo nem lụi Tú Anh,,0,non_school,1,urban,train,POINT (11774745.779114079 2388358.5143716503),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025065.jpeg,40916.43867533851,0.027552070546973038,3.62945420024244e-09
1598,OSM-VNM-NON_SCHOOL-00025087,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Hà Trì,,0,non_school,1,urban,train,POINT (11775749.101684598 2387823.243692026),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025087.jpeg,39840.66434685647,0.02678508995653538,3.733382203455898e-09
4812,OSM-VNM-NON_SCHOOL-00023063,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11783272.629469862 2394085.1290486734),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023063.jpeg,40529.71271938616,0.027276351658558556,3.6661419906955066e-09
13493,OSM-VNM-NON_SCHOOL-00017417,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11869288.420769388 2364696.3844783986),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017417.jpeg,66781.40886449591,0.04599267614807944,2.1742370023359643e-09
705,OSM-VNM-NON_SCHOOL-00012061,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11632937.772223867 2468596.345739879),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012061.jpeg,202377.50258027195,0.1426668291425216,7.009266208968792e-10
2733,OSM-VNM-NON_SCHOOL-00025529,OSM,VNM,Viet Nam,Asia,South-eastern Asia,SUN COFFE,,0,non_school,1,urban,train,POINT (11852622.891122216 2355239.806414202),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025529.jpeg,49944.44518715469,0.03398864890879198,2.9421286650483105e-09
2348,OSM-VNM-NON_SCHOOL-00006104,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà hàng Lẩu dê Tuấn Hằng,,0,non_school,1,urban,train,POINT (11788554.739308001 2397111.1017531925),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006104.jpeg,41091.4896407246,0.02767687431783263,3.6130878445798016e-09
3388,OSM-VNM-NON_SCHOOL-00026197,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ngọc thắm,,0,non_school,1,urban,train,POINT (12085901.900958277 1251861.691806173),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026197.jpeg,1142340.7825241568,0.8128200130898882,1.2302721009856745e-10
5956,OSM-VNM-NON_SCHOOL-00021248,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11748910.751690773 2179602.240801768),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021248.jpeg,186896.06933468708,0.13162923650143815,7.597018801971854e-10
12173,OSM-VNM-NON_SCHOOL-00003394,OSM,VNM,Viet Nam,Asia,South-eastern Asia,nhà hàng ngói đỏ,,0,non_school,1,urban,train,POINT (11876228.968381368 2372313.085711329),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003394.jpeg,74715.75210091457,0.05164951987364993,1.9361066392494893e-09
1790,OSM-VNM-NON_SCHOOL-00024132,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11792871.041244019 2438231.0526846196),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024132.jpeg,80282.21318043787,0.0556181659850005,1.7979553367906023e-09
5774,OSM-VNM-NON_SCHOOL-00017201,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Đền Cao Lâm,,0,non_school,2,urban,train,POINT (11940022.717650777 2393947.8681029337),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017201.jpeg,141721.81198276856,0.09942194389458944,1.0058038951690053e-09
4907,OSM-VNM-NON_SCHOOL-00008547,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Chưởng Thánh,,0,non_school,1,urban,train,POINT (11876445.818749433 1198647.0599644545),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008547.jpeg,1162253.0898496797,0.8270166274030923,1.2091531803531824e-10
2003,OSM-VNM-NON_SCHOOL-00018883,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11836366.34928422 2384950.10424186),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018883.jpeg,42704.34157317407,0.028826768022011375,3.468962532038966e-09
9037,OSM-VNM-NON_SCHOOL-00009723,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán Cơm,,0,non_school,1,urban,train,POINT (11755111.46996694 2413509.613051552),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009723.jpeg,72747.5221481885,0.05024625700402091,1.990177662945374e-09
10480,OSM-VNM-NON_SCHOOL-00009090,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11884088.124431374 2494393.436511912),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009090.jpeg,158300.96666697186,0.11124216446686333,8.989305352371786e-10
693,OSM-VNM-NON_SCHOOL-00023797,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà hàng Huế,,0,non_school,1,urban,train,POINT (11792561.350420633 2292461.8982195873),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023797.jpeg,66888.53236327173,0.04606905057175319,2.170632497889656e-09
2722,OSM-VNM-NON_SCHOOL-00003504,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,1,urban,train,POINT (11790988.294696232 2389809.9060220793),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003504.jpeg,33400.26048336306,0.02219336042079788,4.505806069401771e-09
4479,OSM-VNM-NON_SCHOOL-00001748,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hoàng Lan,,0,non_school,1,urban,train,POINT (12070894.029848509 1339604.665249525),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001748.jpeg,1053640.3635176513,0.7495804488611411,1.3340659921643286e-10
11936,OSM-VNM-NON_SCHOOL-00006692,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11795815.775733978 2295639.37314275),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006692.jpeg,63309.69440006647,0.0435174938173054,2.2979029703561723e-09
4981,OSM-VNM-NON_SCHOOL-00008854,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng New York Sports Bar,,0,non_school,1,urban,train,POINT (11783263.389952125 2394697.7479419205),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008854.jpeg,41072.078942140215,0.02766303532886729,3.614895364327246e-09
9621,OSM-VNM-NON_SCHOOL-00004386,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Windmill microbrewery pub,,0,non_school,1,urban,train,POINT (11781272.552178781 2395083.7909733793),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004386.jpeg,42387.16778534452,0.02860063682272526,3.496389916253102e-09
